"","glasser","froi","slope","pval","rsquared","standard_error"
"45","lh.43_ROI.label","pOTS",1.37715311135838e-05,0.0156461153465486,0.0660445692123001,5.58441290499108e-06
"46","lh.44_ROI.label","pOTS",3.84847675806593e-05,4.08699827063411e-05,0.17866674299632,8.89769442082248e-06
"47","lh.45_ROI.label","pOTS",5.9076083125562e-05,2.11175923904506e-06,0.231265495715552,1.16143586714409e-05
"48","lh.46_ROI.label","pOTS",0.000174400304617482,4.94020727413067e-08,0.293740615210368,2.91607123812923e-05
"49","lh.47l_ROI.label","pOTS",7.73863758235132e-06,0.00214227082790887,0.104352258557241,2.44474166128274e-06
"50","lh.47m_ROI.label","pOTS",6.76907246184064e-06,0.0331126426428574,0.0517115002099685,3.12576706423949e-06
"51","lh.47s_ROI.label","pOTS",2.97407503556454e-06,0.469114088631523,0.00611051100943866,4.09009108100752e-06
"52","lh.52_ROI.label","pOTS",-0.000408299143962754,0.00280468122614855,0.0991726192293777,0.000132694872382882
"53","lh.55b_ROI.label","pOTS",0.000113732013425084,2.08894946563191e-06,0.231452987539101,2.23479312111962e-05
"54","lh.A1_ROI.label","pOTS",-2.9012129541317e-05,0.0066135166484583,0.0826376403095736,1.04234595854339e-05
"55","lh.A4_ROI.label","pOTS",-7.06137708820299e-05,0.00244597793913133,0.101804599465014,2.26173590282955e-05
"56","lh.A5_ROI.label","pOTS",-5.34892849563911e-05,0.0207910005520746,0.0605893853885398,2.27115630760416e-05
"57","lh.a9-46v_ROI.label","pOTS",4.84049132675958e-05,0.00175688160257962,0.108158684454489,1.49883324130358e-05
"58","lh.a10p_ROI.label","pOTS",3.29769878004448e-05,0.000751189132923985,0.124388356358291,9.43469048854071e-06
"59","lh.a24_ROI.label","pOTS",-1.83582164230652e-06,0.717517072366323,0.00152961046807653,5.05776249021238e-06
"60","lh.a24pr_ROI.label","pOTS",1.3081752174663e-05,0.000782917808173165,0.123601404981684,3.75626154737015e-06
"61","lh.a32pr_ROI.label","pOTS",9.69801838203666e-06,0.0558905334440868,0.0418496951073249,5.00385192226177e-06
"62","lh.a47r_ROI.label","pOTS",5.35668126064968e-05,1.76165913340002e-05,0.193895002371504,1.17776617885345e-05
"63","lh.AAIC_ROI.label","pOTS",-6.15489403235944e-05,0.00238963976003025,0.102252551487387,1.96657886500985e-05
"64","lh.AIP_ROI.label","pOTS",-0.000637150732520165,7.96851397625379e-05,0.16642889835554,0.000153762317806242
"65","lh.AVI_ROI.label","pOTS",5.26632125111263e-05,0.00257183884196657,0.100839809160065,1.69574541013148e-05
"66","lh.d23ab_ROI.label","pOTS",7.79779559832518e-05,0.284309168752532,0.0133181026115165,7.2375241043326e-05
"67","lh.d32_ROI.label","pOTS",4.54186620611964e-06,0.472958394414,0.00600581623101944,6.30073208092816e-06
"68","lh.DVT_ROI.label","pOTS",4.72555548683855e-05,0.854757347994422,0.00039182256987486,0.000257379419549251
"69","lh.EC_ROI.label","pOTS",-4.49792593707221e-06,0.583015951971993,0.00351868989839324,8.16219857020053e-06
"70","lh.FEF_ROI.label","pOTS",0.000109193791011786,6.76548240048455e-05,0.169441100567392,2.60690109665562e-05
"71","lh.FOP1_ROI.label","pOTS",9.00964469829244e-06,0.00537510582127816,0.086637635487317,3.15447216569513e-06
"72","lh.FOP2_ROI.label","pOTS",4.4304063690355e-05,0.00407796236372155,0.0919634595675276,1.50119928710076e-05
"73","lh.FOP3_ROI.label","pOTS",5.0854078018589e-05,0.0125429918945802,0.0702972273624982,1.99424964954288e-05
"74","lh.FOP4_ROI.label","pOTS",0.000116215892219622,1.90170794147467e-05,0.192520021515578,2.56651747559419e-05
"75","lh.FOP5_ROI.label","pOTS",0.000122891690822158,8.80079714344142e-10,0.355551952017961,1.78408571784223e-05
"76","lh.FST_ROI.label","pOTS",-0.00196337681588997,0.432345078176122,0.00718462604006687,0.0024887805016097
"77","lh.H_ROI.label","pOTS",0.000189388404004811,0.291566383593205,0.0129256590208322,0.0001784648709839
"78","lh.i6-8_ROI.label","pOTS",0.000147609010598806,3.41490752487605e-09,0.335332752453743,2.24092744836405e-05
"79","lh.IFJa_ROI.label","pOTS",0.000170535216114582,4.28585171590121e-10,0.366043836816351,2.42006992729493e-05
"80","lh.IFJp_ROI.label","pOTS",0.000145055255458404,0.00230990635051569,0.102904785121966,4.61833814226868e-05
"81","lh.IFSa_ROI.label","pOTS",0.000142625454456031,2.35437531643417e-07,0.268337922237074,2.53958095953082e-05
"82","lh.IFSp_ROI.label","pOTS",8.9269046978242e-05,4.34423944140705e-10,0.365848030895608,1.26735413003797e-05
"83","lh.Ig_ROI.label","pOTS",1.87631673909986e-05,0.222198358115345,0.0172768331568802,1.52595053185937e-05
"84","lh.IP0_ROI.label","pOTS",0.000128522640180612,0.699974479113681,0.0017352850177322,0.000332405242508552
"85","lh.IP1_ROI.label","pOTS",-0.000810887586760206,0.00213795375092875,0.104391003478419,0.000256117417544458
"86","lh.IP2_ROI.label","pOTS",-0.000961255966311292,1.24323793954482e-06,0.240366221709929,0.000184270255645643
"87","lh.IPS1_ROI.label","pOTS",-0.000429927521623939,0.157827608886952,0.0230616301607081,0.000301741193339772
"88","lh.LBelt_ROI.label","pOTS",-0.000138697667407784,0.0090102564581158,0.0766721333349816,5.19014067821609e-05
